http://www.bdg.ibge.gov.br/bdg/pdf/relatorio.asp?L1=;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
;;;
Região;Unidade da Federação (UF);Latitude;Longitude
NORDESTE;CE;-04,5789117;-38,3671996
NORDESTE;CE;-03,7262167;-38,4746122
NORDESTE;CE;-03,7941792;-38,5575733
NORDESTE;CE;-03,7146096;-38,4768301
NORDESTE;CE;-03,7437880;-38,6193784
NORDESTE;CE;-03,3729172;-39,2945050
NORDESTE;CE;-03,7145980;-38,4768164
NORDESTE;CE;-03,7063392;-38,4732003
NORDESTE;CE;-03,7577928;-39,7425507
NORDESTE;CE;-03,1906708;-40,7409697
NORDESTE;CE;-03,8365114;-40,9400402
NORDESTE;CE;-04,4631636;-40,1605561
NORDESTE;CE;-05,1829736;-38,4470646
NORDESTE;CE;-05,5427322;-38,2766349
NORDESTE;CE;-04,6875218;-37,3945950
NORDESTE;CE;-03,7466009;-38,5725667
NORDESTE;CE;-05,4420107;-40,0393579
NORDESTE;CE;-06,5432417;-39,8998918
NORDESTE;MA;-04,2468169;-46,1990481
NORDESTE;MA;-02,3199256;-44,3691720
NORDESTE;MA;-02,3154024;-44,3691719
NORDESTE;MA;-02,3176639;-44,3680481
NORDESTE;MA;-05,4922498;-47,4958125
NORDESTE;MA;-05,4918805;-47,4983281
NORDESTE;MA;-05,4898647;-47,4980773
NORDESTE;MA;-05,4902265;-47,4956034
NORDESTE;MA;-05,4765064;-47,4995912
NORDESTE;MA;-05,4745877;-47,4845662
NORDESTE;MA;-03,0563558;-45,6384215
NORDESTE;MA;-04,0217065;-45,7544524
NORDESTE;MA;-03,9093155;-45,5897663
NORDESTE;MA;-04,1188444;-44,1276045
NORDESTE;MA;-04,2473061;-43,0166774
NORDESTE;MA;-04,8127882;-43,3443066
NORDESTE;MA;-05,3457439;-44,4752223
NORDESTE;MA;-07,0430844;-44,6002541
NORDESTE;MA;-06,8974151;-46,1726959
NORDESTE;MA;-05,7687042;-46,0704395
NORDESTE;MA;-04,4751655;-46,8550948
NORDESTE;MA;-02,1824225;-45,8730146
NORDESTE;MA;-03,5796313;-44,6581794
NORDESTE;MA;-03,7331586;-43,4577882
NORDESTE;MA;-09,3957903;-46,2383495
NORDESTE;MA;-08,7712096;-45,9365173
NORDESTE;MA;-06,1564279;-44,0167705
NORDESTE;MA;-05,6059365;-46,2380222
NORDESTE;MA;-04,7507793;-44,3314484
NORDESTE;MA;-04,6416849;-44,8127288
NORDESTE;MA;-04,2224339;-44,7599803
NORDESTE;MA;-03,1929129;-45,0181919
NORDESTE;MA;-02,6990915;-44,8566372
NORDESTE;MA;-03,5233115;-43,9645839
NORDESTE;MA;-03,1470852;-43,3208889
NORDESTE;MA;-02,7963864;-42,3699079
NORDESTE;MA;-05,5249687;-43,3196365
NORDESTE;MA;-04,5379943;-44,0269333
NORDESTE;MA;-04,9283585;-43,1849306
NORDESTE;MA;-03,6728385;-42,8552075
NORDESTE;PB;-06,7832581;-35,9753231
NORDESTE;PB;-07,3561251;-35,6212152
NORDESTE;PB;-07,1585891;-36,7965350
NORDESTE;PB;-06,7698148;-37,7961460
NORDESTE;PB;-07,3538393;-38,1497288
NORDESTE;PB;-06,3915500;-36,4471298
NORDESTE;PB;-07,8041210;-36,6858822
NORDESTE;PB;-07,7634377;-36,3504244
NORDESTE;PB;-07,4386006;-35,9012368
NORDESTE;PB;-06,6647384;-35,3516875
NORDESTE;PB;-07,2644634;-37,1240484
NORDESTE;PB;-07,1254172;-34,9439178
NORDESTE;PE;-09,3650328;-40,5651529
NORDESTE;PE;-08,0509638;-34,9515164
NORDESTE;PE;-08,3071419;-35,0722694
NORDESTE;PE;-08,3641074;-35,2151265
NORDESTE;PE;-08,3067792;-35,2555933
NORDESTE;PE;-08,1543402;-35,2639372
NORDESTE;PE;-08,0584701;-34,9522852
NORDESTE;PE;-08,8859643;-40,2281857
NORDESTE;PE;-08,0866934;-39,4141126
NORDESTE;PE;-08,6751524;-39,7517454
NORDESTE;PE;-08,6246820;-38,6401218
NORDESTE;PE;-08,6146288;-39,0952765
NORDESTE;PE;-08,3599236;-37,2735456
NORDESTE;PE;-08,3751995;-39,0483434
NORDESTE;PE;-07,7086920;-37,6052032
NORDESTE;PE;-08,2257296;-35,9317550
NORDESTE;PE;-08,9820709;-36,8309028
NORDESTE;PE;-07,5696810;-35,3950459
NORDESTE;PE;-08,6039494;-40,0508920
NORDESTE;PE;-08,5939062;-35,1127784
NORDESTE;PE;-08,5155620;-40,6323779
NORDESTE;PE;-07,6885240;-39,8042703
NORDESTE;PE;-08,2270128;-39,3772227
NORDESTE;PE;-07,9273546;-38,9701709
NORDESTE;PE;-08,2208153;-35,4489714
NORDESTE;PE;-08,7680229;-36,2498650
NORDESTE;PE;-08,3699959;-36,5944875
NORDESTE;PE;-08,6888124;-37,8651796
NORDESTE;PE;-07,9918813;-38,2986920
NORDESTE;PE;-08,0631629;-34,8711388
NORDESTE;PI;-03,0737419;-41,2632702
NORDESTE;PI;-08,1938725;-43,7557782
NORDESTE;PI;-06,9943136;-41,3663118
NORDESTE;PI;-07,8858017;-41,8908994
NORDESTE;PI;-09,0158317;-42,8305088
NORDESTE;PI;-08,0870746;-42,9512880
NORDESTE;PI;-09,0588068;-44,3151604
NORDESTE;PI;-10,1123917;-44,2175616
NORDESTE;PI;-10,5195259;-45,1884866
NORDESTE;PI;-09,8253779;-45,3347224
NORDESTE;PI;-06,7684298;-43,0193867
NORDESTE;PI;-07,3947724;-44,5789416
NORDESTE;PI;-07,3537629;-40,7632923
NORDESTE;PI;-08,1036939;-41,0739237
NORDESTE;PI;-06,2638036;-41,4040543
NORDESTE;PI;-06,4777445;-42,3397745
NORDESTE;PI;-05,5880675;-42,6141566
NORDESTE;PI;-04,9703156;-42,3741927
NORDESTE;PI;-05,4667251;-41,3429863
NORDESTE;PI;-03,8394440;-42,4178133
NORDESTE;PI;-02,9585492;-41,7194276
NORDESTE;PI;-03,8999000;-41,7109599
NORDESTE;PI;-08,8683602;-42,7557177
NORDESTE;PI;-08,4401689;-43,8838367
NORDESTE;PI;-09,4669917;-44,6572421
NORDESTE;PI;-07,6892752;-43,9127612
NORDESTE;PI;-07,2363465;-43,9147728
NORDESTE;PI;-04,4905399;-41,4071166
NORDESTE;PI;-10,3521499;-44,7470936
NORDESTE;PI;-10,0180976;-45,3059651
NORDESTE;PI;-05,9487934;-43,0664297
NORDESTE;PI;-06,4399678;-41,8530846
NORDESTE;PI;-06,0052839;-42,3194005
NORDESTE;PI;-04,7829146;-42,1181889
NORDESTE;PI;-05,4740695;-42,0028922
NORDESTE;PI;-03,2099713;-41,8295424
NORDESTE;PI;-06,7543326;-43,5626595
NORDESTE;PI;-07,1303974;-42,5570735
NORDESTE;PI;-07,5928167;-42,5741690
NORDESTE;PI;-08,5455136;-42,3213110
NORDESTE;PI;-07,6402997;-41,2711242
NORDESTE;PI;-07,1138425;-41,7619803
NORDESTE;PI;-07,2071517;-43,1373332
NORDESTE;PI;-06,6170793;-40,8611391
NORDESTE;RN;-05,0631418;-37,1615551
NORDESTE;RN;-05,2940845;-36,8775877
NORDESTE;RN;-05,5534502;-36,9144851
NORDESTE;RN;-05,6755254;-36,6281507
NORDESTE;RN;-06,1445451;-36,8108392
NORDESTE;RN;-06,6349366;-37,3551119
NORDESTE;RN;-06,5823721;-36,8129572
NORDESTE;RN;-05,1645239;-37,4256132
NORDESTE;RN;-05,7889389;-37,5595585
NORDESTE;RN;-05,9248339;-36,6395353
NORDESTE;RN;-05,5610114;-35,7411057
NORDESTE;RN;-06,1161933;-35,6799947
NORDESTE;RN;-06,2212159;-37,9184559
NORDESTE;RN;-05,3012779;-37,5597673
NORDESTE;RN;-06,0621134;-35,3090602
NORDESTE;RN;-05,2445577;-36,3838624
NORDESTE;SE;-11,1109666;-37,8483687
NORDESTE;SE;-10,4428252;-37,4609810
NORDESTE;SE;-10,9434083;-37,1996160
NORDESTE;SE;-09,9860996;-37,0951393
NORTE;AM;-07,8359766;-62,2940884
NORTE;AM;-04,8818032;-61,4369289
NORTE;AM;-08,2512707;-63,9312163
NORTE;AM;-03,1161504;-60,0560307
NORTE;AM;-03,2953633;-60,6279734
NORTE;AM;-07,2609416;-64,7990473
NORTE;AM;-01,3165296;-60,3897338
NORTE;AM;-07,5061763;-63,0207813
NORTE;AM;-07,5503047;-63,0775949
NORTE;AM;-06,9289126;-63,0808001
NORTE;AM;-06,3239957;-62,7720486
NORTE;AM;-05,7266165;-62,2707410
NORTE;AM;-04,7131758;-61,2933325
NORTE;AM;-03,6213646;-60,2411539
NORTE;AM;-04,2220353;-60,8222395
NORTE;AM;-06,8883092;-59,2476753
NORTE;AM;-06,6995438;-58,8672984
NORTE;AM;-07,1224661;-59,7678274
NORTE;AM;-07,4494912;-60,4645215
NORTE;AM;-08,0021435;-61,7482055
NORTE;AM;-07,5923638;-62,7470432
NORTE;AP;00,0514336;-51,0693884
NORTE;AP;00,0468746;-51,0713582
NORTE;AP;-00,0573427;-51,1806468
NORTE;AP;-00,0542158;-51,1802089
NORTE;AP;-00,0412609;-51,1679334
NORTE;AP;-00,0608744;-51,1601337
NORTE;AP;00,2306183;-51,1008749
NORTE;AP;00,5314639;-50,9428952
NORTE;AP;00,7803048;-51,9501219
NORTE;AP;-00,3376452;-51,9006879
NORTE;AP;-00,1148459;-51,2900103
NORTE;AP;00,1365347;-51,1403717
NORTE;AP;00,3180537;-51,0858763
NORTE;AP;00,5662297;-51,1515077
NORTE;AP;00,6397434;-51,6082187
NORTE;AP;00,6912548;-51,3745440
NORTE;AP;00,8661267;-51,1982069
NORTE;AP;01,3013823;-50,9504946
NORTE;AP;01,0735072;-51,0697598
NORTE;AP;01,5403588;-50,9119954
NORTE;AP;01,8075672;-50,8780283
NORTE;AP;02,0721980;-50,8971007
NORTE;AP;02,3018386;-50,9617402
NORTE;AP;02,8413308;-51,3985316
NORTE;AP;02,6039996;-51,3324455
NORTE;AP;02,4834309;-51,0333107
NORTE;AP;03,5368501;-51,7678688
NORTE;AP;03,3147285;-51,6304826
NORTE;AP;03,1235862;-51,4989370
NORTE;AP;01,0970426;-52,3839135
NORTE;AP;01,0254437;-52,2711472
NORTE;AP;00,8556887;-52,0268458
NORTE;AP;00,6460008;-51,8384485
NORTE;AP;-00,0916506;-51,7330449
NORTE;AP;-00,4572253;-52,1210950
NORTE;AP;-00,5969154;-52,3289843
NORTE;AP;-00,7086175;-52,3856456
NORTE;AP;03,8286244;-51,7962377
NORTE;AP;00,5756525;-50,8097469
NORTE;AP;00,6836984;-50,8005974
NORTE;AP;00,5995913;-50,7044338
NORTE;AP;00,0719051;-51,4401293
NORTE;AP;00,2168214;-51,2929429
NORTE;AP;-00,2219593;-51,4318978
NORTE;AP;00,8430157;-51,1848259
NORTE;AP;01,4237010;-50,9227805
NORTE;AP;01,7653781;-50,8823247
NORTE;AP;02,3731952;-50,9638186
NORTE;AP;00,5761098;-50,7383778
NORTE;AP;00,7040196;-51,4231331
NORTE;AP;00,9014429;-52,0023364
NORTE;AP;-00,0609906;-51,1686586
NORTE;AP;00,0313200;-51,0506521
NORTE;AP;00,0050782;-51,0728090
NORTE;AP;00,4007371;-50,8387727
NORTE;AP;00,2162946;-51,0186586
NORTE;AP;00,1453059;-51,5877319
NORTE;AP;00,2362491;-51,3217742
NORTE;AP;00,0838776;-51,0795552
NORTE;AP;00,0098533;-51,6368133
NORTE;AP;-00,0904522;-51,4345979
NORTE;AP;-00,8219678;-52,5156586
NORTE;AP;-00,0613814;-51,1679541
NORTE;AP;-00,0595851;-51,1664823
NORTE;AP;-00,0544623;-51,1672668
NORTE;AP;-00,0616116;-51,1673432
NORTE;AP;-00,0531537;-51,1799056
NORTE;PA;-07,1424019;-55,3822311
NORTE;PA;-06,8353307;-49,5828738
NORTE;PA;-05,2458647;-57,1159259
NORTE;PA;-01,2975177;-47,9498164
NORTE;PA;-08,6223020;-50,4379198
NORTE;PA;-09,5304718;-50,7651635
NORTE;PA;-01,7248839;-48,8896399
NORTE;PA;-02,4263540;-54,7013490
NORTE;PA;-08,2397427;-49,5300430
NORTE;PA;-05,0696680;-56,1574620
NORTE;PA;-01,5825504;-48,0163632
NORTE;PA;-02,9925036;-47,3632709
NORTE;PA;-03,3537094;-52,6230181
NORTE;PA;-04,1247235;-54,9517693
NORTE;PA;-04,2676744;-56,0493243
NORTE;PA;-04,3439913;-55,9608506
NORTE;PA;-02,0137408;-47,6981028
NORTE;PA;-01,9968783;-47,9448902
NORTE;PA;-06,2764133;-57,9011120
NORTE;PA;-08,7369998;-54,9650752
NORTE;PA;-05,2504458;-49,0609162
NORTE;PA;-02,4551184;-48,7407425
NORTE;PA;-01,2111363;-47,1464999
NORTE;PA;-04,2721533;-49,9251109
NORTE;RO;-10,8792360;-61,9458179
NORTE;RO;-08,7405440;-63,9032861
NORTE;RO;-09,9286931;-63,0588031
NORTE;RO;-09,3228946;-64,6239921
NORTE;RO;-10,7903055;-65,3455528
NORTE;RO;-09,7844634;-66,4411904
NORTE;RO;-09,6912746;-65,3747471
NORTE;RO;-10,3610482;-65,3160175
NORTE;RO;-09,3681220;-63,1341946
NORTE;RO;-10,5925629;-62,3527982
NORTE;RR;04,4824489;-61,1482342
NORTE;RR;02,8559679;-60,6975809
NORTE;RR;01,8054318;-61,1506179
NORTE;RR;03,5604694;-60,9391540
NORTE;RR;03,6794942;-60,9823234
NORTE;RR;03,8225452;-60,9958349
NORTE;RR;03,9463730;-61,0236637
NORTE;RR;04,0932200;-61,0390556
NORTE;RR;04,2108583;-61,0127386
NORTE;RR;04,3053206;-61,0804729
NORTE;RR;04,4059220;-61,1642438
NORTE;RR;-00,0747169;-60,6971391
NORTE;RR;01,0875092;-60,3855152
NORTE;RR;01,3115568;-60,5732685
NORTE;RR;01,8295084;-61,1318197
NORTE;RR;00,9261501;-59,8183014
NORTE;TO;-11,5867011;-48,6729182
NORTE;TO;-12,2186189;-47,2968241
NORTE;TO;-11,6484419;-47,4016012
NORTE;TO;-12,1842216;-46,4560714
NORTE;TO;-12,7287279;-46,4671767
NORTE;TO;-10,4318647;-48,9988595
NORTE;TO;-12,6762688;-50,5912982
NORTE;TO;-12,2898137;-48,2392581
NORTE;TO;-12,6213725;-47,8861538
NORTE;TO;-12,7437272;-48,2374296
NORTE;TO;-12,4210016;-48,6240231
NORTE;TO;-12,9143030;-46,9537749
NORTE;TO;-11,7925663;-46,9062941
NORTE;TO;-10,9311899;-48,5230495
NORTE;TO;-09,5654998;-46,6165731
NORTE;TO;-09,7648506;-48,7034962
NORTE;TO;-08,3120890;-49,2029983
NORTE;TO;-05,7273930;-48,1173495
NORTE;TO;-07,5502670;-48,4164369
NORTE;TO;-11,6001820;-50,5704365
SUDESTE;ES;-20,7956487;-40,8094166
SUDESTE;ES;-20,2331376;-40,2753731
SUDESTE;ES;-20,2124997;-40,2680291
SUDESTE;ES;-19,3908232;-40,0732861
SUDESTE;ES;-18,7117171;-39,8761929
SUDESTE;ES;-18,1331624;-40,3636408
SUDESTE;ES;-18,7505876;-40,8897362
SUDESTE;ES;-19,8874530;-40,8675409
SUDESTE;ES;-18,3806063;-40,8195724
SUDESTE;ES;-20,7495066;-41,4731220
SUDESTE;ES;-20,7697657;-41,1627492
SUDESTE;ES;-19,0514920;-40,0292262
SUDESTE;ES;-19,9341059;-40,6008784
SUDESTE;ES;-21,1152472;-41,0255310
SUDESTE;ES;-20,2568888;-41,3639231
SUDESTE;ES;-20,3820900;-41,0234736
SUDESTE;ES;-19,6316457;-40,2262725
SUDESTE;ES;-19,4809574;-40,6763398
SUDESTE;MG;-16,1887985;-43,0997479
SUDESTE;MG;-19,7620378;-48,1015818
SUDESTE;MG;-16,1825643;-40,6934616
SUDESTE;MG;-15,6242188;-46,4223333
SUDESTE;MG;-16,3327763;-47,1162918
SUDESTE;MG;-17,8425669;-46,3371328
SUDESTE;MG;-15,0578703;-46,5000032
SUDESTE;MG;-16,2678288;-46,6614071
SUDESTE;MG;-16,6920798;-46,5242413
SUDESTE;MG;-21,4752155;-43,1255680
SUDESTE;MG;-20,6601721;-43,7859457
SUDESTE;MG;-20,1510138;-47,2800190
SUDESTE;MG;-20,2882108;-47,0665740
SUDESTE;MG;-20,2867725;-47,0659148
SUDESTE;MG;-20,2863026;-47,0668528
SUDESTE;MG;-20,2862672;-47,0642366
SUDESTE;MG;-20,2856162;-47,0672158
SUDESTE;MG;-20,2756627;-47,0789592
SUDESTE;MG;-20,2835598;-47,0643935
SUDESTE;MG;-20,6637603;-46,3166536
SUDESTE;MG;-20,6652893;-46,3207131
SUDESTE;MG;-20,3572240;-47,0360243
SUDESTE;MG;-20,3198918;-47,0882033
SUDESTE;MG;-20,7489734;-46,7627627
SUDESTE;MG;-20,6039382;-46,9106961
SUDESTE;MG;-20,7373922;-46,6545809
SUDESTE;MG;-20,7564050;-42,8711022
SUDESTE;MG;-20,7625950;-42,8641293
SUDESTE;MG;-20,7653937;-42,8670267
SUDESTE;MG;-20,7403881;-42,8437789
SUDESTE;MG;-20,7474109;-42,8390417
SUDESTE;MG;-21,3306134;-44,9838917
SUDESTE;MG;-21,3302859;-44,9819160
SUDESTE;MG;-21,3330862;-44,9745698
SUDESTE;MG;-21,3327146;-44,9728412
SUDESTE;MG;-21,3304583;-44,9681942
SUDESTE;MG;-21,3295158;-44,9688072
SUDESTE;MG;-19,6444121;-42,8188547
SUDESTE;MG;-18,4803692;-43,0386095
SUDESTE;MG;-20,0319841;-47,4342421
SUDESTE;MG;-20,0247606;-48,2150747
SUDESTE;MG;-20,1193948;-48,5733326
SUDESTE;MG;-20,1247573;-48,5723362
SUDESTE;MG;-20,2940128;-49,1944528
SUDESTE;MG;-20,3015000;-49,1972345
SUDESTE;MG;-21,1326782;-45,0228794
SUDESTE;MG;-21,2276372;-44,9759475
SUDESTE;MG;-21,2274852;-44,9786388
SUDESTE;MG;-21,2291141;-44,9746058
SUDESTE;MG;-21,2278997;-44,9735593
SUDESTE;MG;-21,0505260;-45,2858589
SUDESTE;MG;-21,0593648;-45,3158092
SUDESTE;MG;-21,0498902;-45,2786115
SUDESTE;MG;-21,0803720;-45,2571318
SUDESTE;MG;-21,1316898;-45,2517131
SUDESTE;MG;-21,1396268;-45,2223609
SUDESTE;MG;-21,1158011;-45,2123177
SUDESTE;MG;-21,0711498;-45,2301308
SUDESTE;MG;-21,0878110;-45,1780533
SUDESTE;MG;-21,1672804;-45,1166869
SUDESTE;MG;-21,1901624;-45,0569930
SUDESTE;MG;-20,0492576;-47,4056955
SUDESTE;MG;-20,0510312;-47,4061054
SUDESTE;MG;-19,7710237;-43,0188098
SUDESTE;MG;-18,2149818;-45,2598255
SUDESTE;MG;-18,4242683;-49,1189247
SUDESTE;MG;-18,4069112;-49,0972581
SUDESTE;MG;-20,7380812;-46,7361314
SUDESTE;MG;-20,8620348;-46,8984670
SUDESTE;MG;-20,8948855;-47,0021116
SUDESTE;MG;-21,0712379;-46,9795535
SUDESTE;MG;-21,1929657;-46,9729304
SUDESTE;MG;-21,3499525;-46,9407411
SUDESTE;MG;-19,1352534;-47,9346370
SUDESTE;MG;-18,8794138;-48,9705930
SUDESTE;MG;-19,8899847;-49,3729311
SUDESTE;MG;-16,1452036;-40,1743465
SUDESTE;MG;-16,1495810;-40,5032316
SUDESTE;MG;-18,0632994;-41,6748089
SUDESTE;MG;-17,3479490;-44,9068594
SUDESTE;MG;-16,1146103;-45,6238287
SUDESTE;MG;-17,2240651;-46,8743006
SUDESTE;MG;-18,5894766;-46,5169278
SUDESTE;MG;-19,4001171;-47,3213885
SUDESTE;MG;-18,1044781;-45,4681658
SUDESTE;MG;-18,3665645;-44,4404761
SUDESTE;MG;-17,2132360;-44,4454414
SUDESTE;MG;-20,3300221;-42,3647085
SUDESTE;MG;-15,7459192;-43,0608185
SUDESTE;MG;-21,0090203;-42,8197002
SUDESTE;MG;-21,1635899;-42,4575896
SUDESTE;MG;-15,6297401;-43,7306539
SUDESTE;MG;-15,3754072;-44,2665852
SUDESTE;MG;-17,0001680;-45,9702632
SUDESTE;MG;-16,5651476;-45,9881624
SUDESTE;MG;-16,8306603;-45,5220234
SUDESTE;MG;-16,6952868;-45,4130999
SUDESTE;MG;-16,7108760;-46,0452779
SUDESTE;MG;-14,8928668;-43,8263905
SUDESTE;MG;-16,6636409;-45,0952486
SUDESTE;MG;-16,5708945;-44,8792060
SUDESTE;MG;-15,6023422;-42,5286708
SUDESTE;MG;-14,6928580;-44,8008314
SUDESTE;MG;-15,5014832;-44,6679809
SUDESTE;MG;-16,4841377;-41,0259017
SUDESTE;MG;-15,7793924;-45,2344973
SUDESTE;MG;-16,2070800;-45,0416454
SUDESTE;MG;-15,5053911;-45,3958059
SUDESTE;MG;-16,3021435;-44,7486341
SUDESTE;MG;-16,5357349;-41,3652057
SUDESTE;MG;-15,6474853;-44,3994643
SUDESTE;MG;-15,9034243;-44,3039742
SUDESTE;MG;-18,0821907;-42,9194387
SUDESTE;MG;-15,3044364;-45,6488167
SUDESTE;MG;-21,2323512;-43,4101183
SUDESTE;MG;-16,1049305;-44,6025985
SUDESTE;MG;-16,5419621;-44,3634340
SUDESTE;MG;-16,2967402;-44,1477475
SUDESTE;MG;-16,9011613;-40,9281158
SUDESTE;MG;-17,2831616;-40,9313089
SUDESTE;MG;-20,3878489;-44,3499067
SUDESTE;MG;-18,9475626;-49,7666908
SUDESTE;MG;-18,9075818;-50,2095614
SUDESTE;MG;-18,8072714;-48,5753449
SUDESTE;MG;-21,8813096;-45,0841758
SUDESTE;MG;-19,7876377;-45,2117266
SUDESTE;MG;-19,4224440;-45,8390098
SUDESTE;MG;-21,8407217;-45,5175245
SUDESTE;MG;-22,2414191;-45,8823276
SUDESTE;MG;-22,4636082;-45,6407870
SUDESTE;MG;-22,8491812;-46,3214978
SUDESTE;MG;-22,2551683;-45,7110360
SUDESTE;MG;-19,1629028;-45,2232827
SUDESTE;MG;-19,5658216;-41,3676652
SUDESTE;MG;-19,8743152;-41,7745366
SUDESTE;MG;-19,0519222;-42,1448593
SUDESTE;MG;-21,4675607;-45,9459534
SUDESTE;MG;-21,2428986;-44,5121947
SUDESTE;MG;-21,2287792;-44,3758410
SUDESTE;MG;-21,1748897;-43,9725096
SUDESTE;MG;-21,2737762;-46,1433734
SUDESTE;MG;-21,5618534;-46,3998305
SUDESTE;MG;-18,8513217;-48,7924810
SUDESTE;MG;-19,5075154;-49,4689217
SUDESTE;MG;-19,7270904;-50,2407673
SUDESTE;MG;-19,8066863;-49,9197210
SUDESTE;MG;-19,2879893;-47,6186608
SUDESTE;MG;-19,6995209;-47,0364498
SUDESTE;MG;-19,1868309;-47,8726841
SUDESTE;MG;-18,5138638;-47,4072336
SUDESTE;MG;-17,7407371;-46,1741388
SUDESTE;MG;-18,4698785;-47,2025528
SUDESTE;MG;-16,6827553;-42,4678469
SUDESTE;MG;-16,7329080;-43,8464123
SUDESTE;MG;-19,8855799;-43,8005082
SUDESTE;RJ;-22,8191022;-43,3066533
SUDESTE;RJ;-22,8191546;-43,3065724
SUDESTE;RJ;-22,8178444;-43,3062766
SUDESTE;RJ;-22,9784683;-42,0202613
SUDESTE;RJ;-22,5104396;-44,6362521
SUDESTE;RJ;-23,1948156;-44,7281424
SUDESTE;RJ;-22,9666781;-44,0447840
SUDESTE;RJ;-22,5049266;-44,6001948
SUDESTE;RJ;-22,7040336;-44,0959988
SUDESTE;RJ;-22,4559617;-44,3943458
SUDESTE;RJ;-22,6055258;-43,9354219
SUDESTE;RJ;-22,4497006;-44,3184273
SUDESTE;RJ;-22,5523662;-44,0681124
SUDESTE;RJ;-22,5275333;-43,7217355
SUDESTE;RJ;-22,6387525;-43,6656212
SUDESTE;RJ;-22,6406837;-43,7130728
SUDESTE;RJ;-22,1966026;-43,3155047
SUDESTE;RJ;-22,1249159;-43,2289910
SUDESTE;RJ;-21,9383040;-42,5962143
SUDESTE;RJ;-22,4941699;-43,5208131
SUDESTE;RJ;-22,4134916;-43,1401147
SUDESTE;RJ;-21,8441414;-42,5785575
SUDESTE;RJ;-22,3695553;-41,7845022
SUDESTE;RJ;-22,5596033;-42,8616097
SUDESTE;RJ;-21,9206241;-42,1574956
SUDESTE;RJ;-21,7219195;-41,9422151
SUDESTE;RJ;-21,6534772;-41,7407452
SUDESTE;RJ;-21,1267923;-41,9320142
SUDESTE;RJ;-22,1019283;-41,4521838
SUDESTE;RJ;-22,0139063;-40,9970758
SUDESTE;RJ;-21,4773589;-41,1138355
SUDESTE;RJ;-22,2759269;-41,7058100
SUDESTE;RJ;-22,4758039;-41,8944387
SUDESTE;RJ;-22,0823316;-42,0695316
SUDESTE;RJ;-22,4662465;-42,0717004
SUDESTE;RJ;-22,8858893;-42,4763552
SUDESTE;RJ;-22,6917953;-42,5470085
SUDESTE;RJ;-22,8654856;-42,3152334
SUDESTE;RJ;-22,5190383;-42,3422330
SUDESTE;RJ;-22,8469856;-42,1858095
SUDESTE;RJ;-22,7744833;-41,9305506
SUDESTE;RJ;-22,9646069;-42,8697502
SUDESTE;RJ;-22,9665154;-43,0474734
SUDESTE;RJ;-22,9548256;-42,7028078
SUDESTE;RJ;-22,9346858;-42,6238898
SUDESTE;RJ;-22,9690651;-42,9833945
SUDESTE;RJ;-22,9332518;-42,5071982
SUDESTE;RJ;-22,9344894;-42,3682706
SUDESTE;RJ;-22,9564139;-42,7804774
SUDESTE;RJ;-22,8565366;-43,1030419
SUDESTE;RJ;-22,9301715;-42,2285179
SUDESTE;RJ;-22,9440427;-42,1266524
SUDESTE;RJ;-22,8831430;-43,1347289
SUDESTE;RJ;-22,3891152;-41,7706803
SUDESTE;RJ;-22,3890127;-41,7707864
SUDESTE;RJ;-22,3868436;-41,7693948
SUDESTE;RJ;-22,8465712;-43,2364323
SUDESTE;RJ;-22,8236794;-43,2315360
SUDESTE;RJ;-22,6456087;-43,0701931
SUDESTE;RJ;-21,2003954;-41,7159273
SUDESTE;RJ;-22,7715162;-42,9285341
SUDESTE;RJ;-22,2449164;-42,9159659
SUDESTE;RJ;-22,4964825;-44,6605134
SUDESTE;RJ;-22,9223591;-43,0947502
SUDESTE;RJ;-21,4930416;-41,6146152
SUDESTE;RJ;-22,9267725;-42,9240315
SUDESTE;RJ;-22,8057794;-42,9810757
SUDESTE;RJ;-22,3854806;-41,7707501
SUDESTE;RJ;-22,3858962;-41,7695291
SUDESTE;RJ;-22,3857566;-41,7694381
SUDESTE;RJ;-22,2306254;-41,7780080
SUDESTE;RJ;-22,3015488;-41,7230877
SUDESTE;RJ;-22,3925365;-41,7782820
SUDESTE;RJ;-22,4911055;-41,9149671
SUDESTE;RJ;-22,5895285;-41,9937954
SUDESTE;RJ;-22,6561273;-41,9990294
SUDESTE;RJ;-22,7170826;-42,0192771
SUDESTE;RJ;-22,7841078;-41,9771028
SUDESTE;RJ;-22,8250084;-42,0029427
SUDESTE;RJ;-22,9085675;-42,0344038
SUDESTE;RJ;-22,9515822;-42,0440003
SUDESTE;SP;-22,6942382;-45,1397548
SUDESTE;SP;-23,5665728;-46,7325846
SUDESTE;SP;-21,0858124;-48,4033954
SUDESTE;SP;-20,9328399;-48,4721842
SUDESTE;SP;-20,7212416;-48,5363156
SUDESTE;SP;-20,2623761;-48,6748720
SUDESTE;SP;-23,2134842;-45,8605913
SUDESTE;SP;-21,9505266;-50,9414528
SUDESTE;SP;-22,9044714;-50,0019012
SUDESTE;SP;-21,7134889;-50,7275925
SUDESTE;SP;-23,7926242;-45,3586985
SUDESTE;SP;-23,5508467;-46,7315776
SUDESTE;SP;-23,4114417;-45,5936430
SUDESTE;SP;-21,6251631;-47,0180133
SUDESTE;SP;-20,5819065;-47,3809555
